row_id,station,year,date,block_start,gridmet_wind_original_m_s,gridmet_wind_stuck_m_s
14089,US-Srr,2015,2015-04-14,2015-04-14,5.90000000,5.90000000
14090,US-Srr,2015,2015-04-22,2015-04-21,3.90000000,5.10000000
14091,US-Srr,2015,2015-04-30,2015-04-28,2.80000000,3.90000000
14092,US-Srr,2015,2015-05-08,2015-05-05,2.90000000,4.70000000
14093,US-Srr,2015,2015-05-16,2015-05-12,4.50000000,6.70000000
14094,US-Srr,2015,2015-05-24,2015-05-19,5.10000000,4.70000000
14095,US-Srr,2015,2015-06-25,2015-06-23,4.40000000,5.60000000
14096,US-Srr,2015,2015-07-03,2015-06-30,4.70000000,4.50000000
14097,US-Srr,2015,2015-07-11,2015-07-07,3.70000000,6.10000000
14098,US-Srr,2015,2015-07-27,2015-07-21,5.00000000,6.60000000
14099,US-Srr,2015,2015-08-12,2015-08-11,4.50000000,5.70000000
14100,US-Srr,2015,2015-08-20,2015-08-18,4.80000000,5.60000000
14101,US-Srr,2015,2015-09-05,2015-09-01,3.40000000,4.50000000
14102,US-Srr,2015,2015-09-21,2015-09-15,2.90000000,5.80000000
14103,US-Srr,2015,2015-09-29,2015-09-29,5.00000000,5.00000000
14104,US-Srr,2015,2015-10-07,2015-10-06,4.10000000,4.70000000
14105,US-Srr,2015,2015-10-23,2015-10-20,2.30000000,3.00000000
14106,US-Srr,2015,2015-10-31,2015-10-27,2.70000000,2.90000000
14107,US-Srr,2015,2015-11-16,2015-11-10,6.00000000,2.80000000
14108,US-Srr,2016,2016-02-12,2016-02-12,2.50000000,2.50000000
14109,US-Srr,2016,2016-02-20,2016-02-19,2.00000000,3.80000000
14110,US-Srr,2016,2016-03-15,2016-03-11,2.00000000,6.20000000
14111,US-Srr,2016,2016-03-23,2016-03-18,2.20000000,2.90000000
14112,US-Srr,2016,2016-03-31,2016-03-25,3.60000000,3.50000000
14113,US-Srr,2016,2016-04-16,2016-04-15,2.00000000,4.50000000
14114,US-Srr,2016,2016-05-02,2016-04-29,2.80000000,4.10000000
14115,US-Srr,2016,2016-05-10,2016-05-06,2.70000000,2.60000000
14116,US-Srr,2016,2016-05-18,2016-05-13,4.90000000,4.90000000
14117,US-Srr,2016,2016-05-26,2016-05-20,4.50000000,7.90000000
14118,US-Srr,2016,2016-06-11,2016-06-10,2.80000000,5.70000000
14119,US-Srr,2016,2016-06-19,2016-06-17,2.80000000,3.50000000
14120,US-Srr,2016,2016-06-27,2016-06-24,3.20000000,4.30000000
14121,US-Srr,2016,2016-07-05,2016-07-01,5.60000000,5.00000000
14122,US-Srr,2016,2016-07-13,2016-07-08,4.00000000,5.30000000
14123,US-Srr,2016,2016-07-21,2016-07-15,5.00000000,5.00000000
14124,US-Srr,2016,2016-07-29,2016-07-29,5.10000000,5.10000000
14125,US-Srr,2016,2016-08-06,2016-08-05,5.10000000,4.70000000
14126,US-Srr,2016,2016-08-14,2016-08-12,4.30000000,4.70000000
14127,US-Srr,2016,2016-08-22,2016-08-19,4.90000000,5.90000000
14128,US-Srr,2016,2016-08-30,2016-08-26,5.10000000,4.10000000
14129,US-Srr,2016,2016-09-07,2016-09-02,2.80000000,4.80000000
14130,US-Srr,2016,2016-09-15,2016-09-09,3.40000000,4.00000000
14131,US-Srr,2016,2016-09-23,2016-09-23,3.60000000,3.60000000
14132,US-Srr,2016,2016-10-01,2016-09-30,4.50000000,5.80000000
14133,US-Srr,2016,2016-10-09,2016-10-07,3.00000000,2.00000000
14134,US-Srr,2016,2016-10-17,2016-10-14,3.40000000,3.90000000
14135,US-Srr,2016,2016-11-02,2016-10-28,1.90000000,2.10000000
14136,US-Srr,2016,2016-11-18,2016-11-18,3.10000000,3.10000000
14137,US-Srr,2017,2017-02-14,2017-02-14,1.00000000,1.00000000
14138,US-Srr,2017,2017-03-02,2017-02-28,1.60000000,2.70000000
14139,US-Srr,2017,2017-04-03,2017-03-28,3.20000000,3.80000000
14140,US-Srr,2017,2017-04-19,2017-04-18,3.80000000,2.00000000
14141,US-Srr,2017,2017-04-27,2017-04-25,4.10000000,3.60000000
14142,US-Srr,2017,2017-05-05,2017-05-02,5.90000000,3.00000000
14143,US-Srr,2017,2017-05-13,2017-05-09,4.60000000,3.50000000
14144,US-Srr,2017,2017-05-21,2017-05-16,1.90000000,4.90000000
14145,US-Srr,2017,2017-06-06,2017-06-06,5.00000000,5.00000000
14146,US-Srr,2017,2017-06-14,2017-06-13,4.30000000,3.40000000
14147,US-Srr,2017,2017-06-22,2017-06-20,3.30000000,4.80000000
14148,US-Srr,2017,2017-06-30,2017-06-27,5.30000000,4.20000000
14149,US-Srr,2017,2017-07-08,2017-07-04,4.70000000,4.10000000
14150,US-Srr,2017,2017-07-16,2017-07-11,4.10000000,5.30000000
14151,US-Srr,2017,2017-07-24,2017-07-18,5.80000000,5.70000000
14152,US-Srr,2017,2017-08-01,2017-08-01,4.40000000,4.40000000
14153,US-Srr,2017,2017-08-09,2017-08-08,6.30000000,5.70000000
14154,US-Srr,2017,2017-08-17,2017-08-15,4.60000000,6.00000000
14155,US-Srr,2017,2017-08-25,2017-08-22,3.80000000,5.00000000
14156,US-Srr,2017,2017-09-02,2017-08-29,2.50000000,5.30000000
14157,US-Srr,2017,2017-09-10,2017-09-05,2.30000000,5.40000000
14158,US-Srr,2017,2017-09-18,2017-09-12,6.10000000,5.50000000
14159,US-Srr,2017,2017-09-26,2017-09-26,3.30000000,3.30000000
14160,US-Tw2,2012,2012-05-23,2012-05-23,5.70000000,5.70000000
14161,US-Tw2,2012,2012-06-08,2012-06-06,5.40000000,4.90000000
14162,US-Tw2,2012,2012-06-24,2012-06-20,4.00000000,4.20000000
14163,US-Tw2,2012,2012-07-10,2012-07-04,4.00000000,4.70000000
14164,US-Tw2,2012,2012-07-26,2012-07-25,4.50000000,4.00000000
14165,US-Tw2,2012,2012-08-11,2012-08-08,3.80000000,4.50000000
14166,US-Tw2,2012,2012-08-27,2012-08-22,4.10000000,4.70000000
14167,US-Tw2,2012,2012-09-28,2012-09-26,3.70000000,3.10000000
14168,US-Tw2,2013,2013-03-23,2013-03-23,2.90000000,2.90000000
14169,US-Tw2,2013,2013-04-08,2013-04-06,7.00000000,2.80000000
14170,US-Tw2,2013,2013-04-09,2013-04-06,5.10000000,2.80000000
14171,US-Tw2,2013,2013-04-16,2013-04-13,5.50000000,4.70000000
14172,US-Tw3,2013,2013-05-26,2013-05-26,6.10000000,6.10000000
14173,US-Tw3,2013,2013-06-03,2013-06-02,4.10000000,4.10000000
14174,US-Tw3,2013,2013-06-11,2013-06-09,3.70000000,5.50000000
14175,US-Tw3,2013,2013-06-19,2013-06-16,5.60000000,5.40000000
14176,US-Tw3,2013,2013-06-27,2013-06-23,3.80000000,5.40000000
14177,US-Tw3,2013,2013-07-05,2013-06-30,6.00000000,4.60000000
14178,US-Tw3,2013,2013-07-13,2013-07-07,4.00000000,3.70000000
14179,US-Tw3,2013,2013-07-21,2013-07-21,4.70000000,4.70000000
14180,US-Tw3,2013,2013-07-29,2013-07-28,4.80000000,4.60000000
14181,US-Tw3,2013,2013-08-14,2013-08-11,4.90000000,4.50000000
14182,US-Tw3,2013,2013-08-22,2013-08-18,3.90000000,4.20000000
14183,US-Tw3,2013,2013-08-30,2013-08-25,3.80000000,4.20000000
14184,US-Tw3,2013,2013-09-07,2013-09-01,2.30000000,4.60000000
14185,US-Tw3,2013,2013-09-15,2013-09-15,4.80000000,4.80000000
14186,US-Tw3,2013,2013-09-23,2013-09-22,3.40000000,3.60000000
14187,US-Tw3,2013,2013-10-01,2013-09-29,4.20000000,3.30000000
14188,US-Tw3,2013,2013-10-09,2013-10-06,3.60000000,1.30000000
14189,US-Tw3,2013,2013-10-17,2013-10-13,1.50000000,3.80000000
14190,US-Tw3,2013,2013-10-25,2013-10-20,2.20000000,2.10000000
14191,US-Tw3,2013,2013-11-02,2013-10-27,2.20000000,2.90000000
14192,US-Tw3,2013,2013-11-10,2013-11-10,2.00000000,2.00000000
14193,US-Tw3,2013,2013-12-04,2013-12-01,3.60000000,1.00000000
14194,US-Tw3,2013,2013-12-12,2013-12-08,1.60000000,2.90000000
14195,US-Tw3,2013,2013-12-20,2013-12-15,2.90000000,2.30000000
14196,US-Tw3,2013,2013-12-28,2013-12-22,1.50000000,1.10000000
14197,US-Tw3,2014,2014-01-05,2014-01-05,2.30000000,2.30000000
14198,US-Tw3,2014,2014-01-13,2014-01-12,2.00000000,3.00000000
14199,US-Tw3,2014,2014-01-21,2014-01-19,1.00000000,1.80000000
14200,US-Tw3,2014,2014-02-22,2014-02-16,2.10000000,3.20000000
14201,US-Tw3,2014,2014-03-10,2014-03-09,3.80000000,1.50000000
14202,US-Tw3,2014,2014-03-18,2014-03-16,3.10000000,2.00000000
14203,US-Tw3,2014,2014-04-03,2014-03-30,2.40000000,4.60000000
14204,US-Tw3,2014,2014-04-19,2014-04-13,4.60000000,3.40000000
14205,US-Tw3,2014,2014-04-27,2014-04-27,3.10000000,3.10000000
14206,US-Tw3,2014,2014-05-05,2014-05-04,6.10000000,4.70000000
14207,US-Tw3,2014,2014-05-13,2014-05-11,2.00000000,5.20000000
14208,US-Tw3,2014,2014-05-21,2014-05-18,3.60000000,6.40000000
14209,US-Tw3,2014,2014-05-29,2014-05-25,4.00000000,4.90000000
14210,US-Tw3,2014,2014-06-06,2014-06-01,4.10000000,3.00000000
14211,US-Tw3,2014,2014-06-14,2014-06-08,4.20000000,3.40000000
14212,US-Tw3,2014,2014-06-22,2014-06-22,5.40000000,5.40000000
14213,US-Tw3,2014,2014-06-30,2014-06-29,4.10000000,4.80000000
14214,US-Tw3,2014,2014-07-24,2014-07-20,4.10000000,4.40000000
14215,US-Tw3,2014,2014-08-01,2014-07-27,4.50000000,3.60000000
14216,US-Tw3,2014,2014-08-09,2014-08-03,4.40000000,3.70000000
14217,US-Tw3,2014,2014-08-17,2014-08-17,4.10000000,4.10000000
14218,US-Tw3,2014,2014-08-25,2014-08-24,4.30000000,3.90000000
14219,US-Tw3,2014,2014-09-02,2014-08-31,4.20000000,4.50000000
14220,US-Tw3,2014,2014-09-10,2014-09-07,2.80000000,3.70000000
14221,US-Tw3,2014,2014-09-26,2014-09-21,4.60000000,3.80000000
14222,US-Tw3,2014,2014-10-04,2014-09-28,1.70000000,2.30000000
14223,US-Tw3,2014,2014-10-12,2014-10-12,3.40000000,3.40000000
14224,US-Tw3,2014,2014-10-28,2014-10-26,3.10000000,4.10000000
14225,US-Tw3,2014,2014-11-05,2014-11-02,1.60000000,3.50000000
14226,US-Tw3,2014,2014-11-29,2014-11-23,2.20000000,2.10000000
14227,US-Tw3,2014,2014-12-31,2014-12-28,5.60000000,1.60000000
14228,US-Tw3,2015,2015-02-09,2015-02-09,4.50000000,4.50000000
14229,US-Tw3,2015,2015-02-25,2015-02-23,1.70000000,4.20000000
14230,US-Tw3,2015,2015-03-05,2015-03-02,1.70000000,2.50000000
14231,US-Tw3,2015,2015-03-13,2015-03-09,1.60000000,2.40000000
14232,US-Tw3,2015,2015-03-21,2015-03-16,2.80000000,2.60000000
14233,US-Tw3,2015,2015-03-29,2015-03-23,3.50000000,3.90000000
14234,US-Tw3,2015,2015-04-14,2015-04-13,5.70000000,4.10000000
14235,US-Tw3,2015,2015-04-22,2015-04-20,3.30000000,3.20000000
14236,US-Tw3,2015,2015-04-30,2015-04-27,2.50000000,3.00000000
14237,US-Tw3,2015,2015-05-08,2015-05-04,2.70000000,4.00000000
14238,US-Tw3,2015,2015-05-16,2015-05-11,3.80000000,4.60000000
14239,US-Tw3,2015,2015-05-24,2015-05-18,4.60000000,4.40000000
14240,US-Tw3,2015,2015-06-01,2015-06-01,4.20000000,4.20000000
14241,US-Tw3,2015,2015-06-25,2015-06-22,3.90000000,5.00000000
14242,US-Tw3,2015,2015-07-03,2015-06-29,4.00000000,5.00000000
14243,US-Tw3,2015,2015-07-11,2015-07-06,3.40000000,4.80000000
14244,US-Tw3,2015,2015-07-19,2015-07-13,3.90000000,4.70000000
14245,US-Tw3,2015,2015-07-27,2015-07-27,4.90000000,4.90000000
14246,US-Tw3,2015,2015-08-12,2015-08-10,3.80000000,5.20000000
14247,US-Tw3,2015,2015-08-20,2015-08-17,3.90000000,3.90000000
14248,US-Tw3,2015,2015-09-05,2015-08-31,3.60000000,4.10000000
14249,US-Tw3,2015,2015-09-21,2015-09-21,2.70000000,2.70000000
14250,US-Tw3,2015,2015-10-07,2015-10-05,3.30000000,3.10000000
14251,US-Tw3,2015,2015-10-15,2015-10-12,2.60000000,2.30000000
14252,US-Tw3,2015,2015-10-31,2015-10-26,2.40000000,2.40000000
14253,US-Tw3,2015,2015-11-16,2015-11-16,6.50000000,6.50000000
14254,US-Tw3,2015,2015-12-18,2015-12-14,3.00000000,5.80000000
14255,US-Tw3,2015,2015-12-26,2015-12-21,2.50000000,4.50000000
14256,US-Tw3,2016,2016-01-27,2016-01-27,1.70000000,1.70000000
14257,US-Tw3,2016,2016-02-04,2016-02-03,1.80000000,2.80000000
14258,US-Tw3,2016,2016-03-15,2016-03-09,2.20000000,2.70000000
14259,US-Tw3,2016,2016-03-23,2016-03-23,2.30000000,2.30000000
14260,US-Tw3,2016,2016-03-31,2016-03-30,3.20000000,2.60000000
14261,US-Tw3,2016,2016-04-16,2016-04-13,1.70000000,4.10000000
14262,US-Tw3,2016,2016-04-24,2016-04-20,5.60000000,3.20000000
14263,US-Tw3,2016,2016-05-02,2016-04-27,2.30000000,4.60000000
14264,US-Tw3,2016,2016-05-10,2016-05-04,2.60000000,4.10000000
14265,US-Tw3,2016,2016-05-18,2016-05-18,4.30000000,4.30000000
14266,US-Tw3,2016,2016-05-26,2016-05-25,3.90000000,4.30000000
14267,US-Tw3,2016,2016-06-11,2016-06-08,3.00000000,4.50000000
14268,US-Tw3,2016,2016-06-19,2016-06-15,2.90000000,5.50000000
14269,US-Tw3,2016,2016-06-27,2016-06-22,3.10000000,4.70000000
14270,US-Tw3,2016,2016-07-05,2016-06-29,4.60000000,4.60000000
14271,US-Tw3,2016,2016-07-13,2016-07-13,3.70000000,3.70000000
14272,US-Tw3,2016,2016-07-21,2016-07-20,4.30000000,3.90000000
14273,US-Tw3,2016,2016-07-29,2016-07-27,4.50000000,3.90000000
14274,US-Tw3,2016,2016-08-06,2016-08-03,4.40000000,4.30000000
14275,US-Tw3,2016,2016-08-14,2016-08-10,3.80000000,4.20000000
14276,US-Tw3,2016,2016-08-22,2016-08-17,4.00000000,3.60000000
14277,US-Tw3,2016,2016-08-30,2016-08-24,4.40000000,4.10000000
14278,US-Tw3,2016,2016-09-07,2016-09-07,2.90000000,2.90000000
14279,US-Tw3,2016,2016-09-15,2016-09-14,3.20000000,2.80000000
14280,US-Tw3,2016,2016-09-23,2016-09-21,3.90000000,5.20000000
14281,US-Tw3,2016,2016-10-01,2016-09-28,4.20000000,3.20000000
14282,US-Tw3,2016,2016-10-09,2016-10-05,2.50000000,4.20000000
14283,US-Tw3,2016,2016-10-17,2016-10-12,3.20000000,3.30000000
14284,US-Tw3,2016,2016-11-02,2016-11-02,1.70000000,1.70000000
14285,US-Tw3,2016,2016-11-18,2016-11-16,3.10000000,5.10000000
14286,US-Tw3,2016,2016-12-04,2016-11-30,2.00000000,1.30000000
14287,US-Tw3,2016,2016-12-20,2016-12-14,2.00000000,4.30000000
14288,US-Tw3,2016,2016-12-28,2016-12-28,1.40000000,1.40000000
14289,US-Tw3,2017,2017-01-05,2017-01-05,3.20000000,3.20000000
14290,US-Tw3,2017,2017-01-13,2017-01-12,1.90000000,1.60000000
14291,US-Tw3,2017,2017-01-29,2017-01-26,2.70000000,1.40000000
14292,US-Tw3,2017,2017-02-14,2017-02-09,0.90000000,5.70000000
14293,US-Tw3,2017,2017-03-02,2017-03-02,1.30000000,1.30000000
14294,US-Tw3,2017,2017-04-03,2017-03-30,3.30000000,5.50000000
14295,US-Tw3,2017,2017-04-19,2017-04-13,3.00000000,4.60000000
14296,US-Tw3,2017,2017-04-27,2017-04-27,4.40000000,4.40000000
14297,US-Tw3,2017,2017-05-05,2017-05-04,5.30000000,3.10000000
14298,US-Tw3,2017,2017-05-13,2017-05-11,4.70000000,4.30000000
14299,US-Tw3,2017,2017-05-21,2017-05-18,1.80000000,2.90000000
14300,US-Tw3,2017,2017-05-29,2017-05-25,4.00000000,3.40000000
14301,US-Tw3,2017,2017-06-06,2017-06-01,4.40000000,3.90000000
14302,US-Tw3,2017,2017-06-14,2017-06-08,4.00000000,1.20000000
14303,US-Tw3,2017,2017-06-22,2017-06-22,3.50000000,3.50000000
14304,US-Tw3,2017,2017-06-30,2017-06-29,4.60000000,4.50000000
14305,US-Tw3,2017,2017-07-08,2017-07-06,4.70000000,3.80000000
14306,US-Tw3,2017,2017-07-16,2017-07-13,4.20000000,4.00000000
14307,US-Tw3,2017,2017-07-24,2017-07-20,4.50000000,5.00000000
14308,US-Tw3,2017,2017-08-01,2017-07-27,3.80000000,3.70000000
14309,US-Tw3,2017,2017-08-09,2017-08-03,5.30000000,2.90000000
14310,US-Tw3,2017,2017-08-17,2017-08-17,3.80000000,3.80000000
14311,US-Tw3,2017,2017-08-25,2017-08-24,3.50000000,4.20000000
14312,US-Tw3,2017,2017-09-02,2017-08-31,2.50000000,2.40000000
14313,US-Tw3,2017,2017-09-10,2017-09-07,2.40000000,3.70000000
14314,US-Tw3,2017,2017-09-26,2017-09-21,2.80000000,5.30000000
14315,US-Tw3,2017,2017-10-04,2017-09-28,2.10000000,2.60000000
14316,US-Tw3,2017,2017-10-12,2017-10-12,3.50000000,3.50000000
14317,US-Tw3,2017,2017-10-28,2017-10-26,2.30000000,1.50000000
14318,US-Tw3,2017,2017-11-05,2017-11-02,3.00000000,2.90000000
14319,US-Tw3,2017,2017-11-13,2017-11-09,2.00000000,2.50000000
14320,US-Tw3,2017,2017-11-29,2017-11-23,2.10000000,2.10000000
14321,US-Tw3,2017,2017-12-07,2017-12-07,2.70000000,2.70000000
14322,US-Tw3,2018,2018-02-01,2018-02-01,1.80000000,1.80000000
14323,US-Tw3,2018,2018-02-09,2018-02-08,1.90000000,1.60000000
14324,US-Tw3,2018,2018-02-17,2018-02-15,1.20000000,3.00000000
14325,US-Tw3,2018,2018-02-25,2018-02-22,2.80000000,4.60000000
14326,US-Tw3,2018,2018-03-05,2018-03-01,2.20000000,6.70000000
14327,US-Tw3,2018,2018-03-29,2018-03-29,1.80000000,1.80000000
14328,US-Tw3,2018,2018-04-14,2018-04-12,2.80000000,4.60000000
14329,US-Tw3,2018,2018-04-22,2018-04-19,2.90000000,3.70000000
14330,US-Tw3,2018,2018-05-08,2018-05-03,4.40000000,3.20000000
14331,US-Tw3,2018,2018-05-24,2018-05-24,4.40000000,4.40000000
14332,US-Tw3,2018,2018-06-01,2018-05-31,3.80000000,5.40000000
14333,US-Twt,2009,2009-04-05,2009-04-05,2.00000000,2.00000000
14334,US-Twt,2009,2009-04-21,2009-04-19,1.90000000,1.60000000
14335,US-Twt,2009,2009-04-29,2009-04-26,3.90000000,2.70000000
14336,US-Twt,2009,2009-05-07,2009-05-03,4.00000000,2.90000000
14337,US-Twt,2009,2009-05-15,2009-05-10,4.10000000,4.00000000
14338,US-Twt,2009,2009-05-23,2009-05-17,4.40000000,2.70000000
14339,US-Twt,2009,2009-05-31,2009-05-31,4.40000000,4.40000000
14340,US-Twt,2009,2009-06-08,2009-06-07,4.90000000,4.60000000
14341,US-Twt,2009,2009-06-16,2009-06-14,4.40000000,4.20000000
14342,US-Twt,2009,2009-06-24,2009-06-21,5.00000000,5.20000000
14343,US-Twt,2009,2009-07-02,2009-06-28,4.10000000,3.90000000
14344,US-Twt,2009,2009-07-10,2009-07-05,4.90000000,4.80000000
14345,US-Twt,2009,2009-07-18,2009-07-12,4.20000000,4.80000000
14346,US-Twt,2009,2009-07-26,2009-07-26,3.80000000,3.80000000
14347,US-Twt,2009,2009-08-03,2009-08-02,4.30000000,4.70000000
14348,US-Twt,2009,2009-08-11,2009-08-09,4.80000000,3.40000000
14349,US-Twt,2009,2009-08-19,2009-08-16,4.60000000,4.00000000
14350,US-Twt,2009,2009-08-27,2009-08-23,3.20000000,4.70000000
14351,US-Twt,2009,2009-09-04,2009-08-30,5.20000000,4.60000000
14352,US-Twt,2009,2009-09-20,2009-09-20,2.90000000,2.90000000
14353,US-Twt,2009,2009-09-28,2009-09-27,5.40000000,3.00000000
14354,US-Twt,2009,2009-10-22,2009-10-18,3.30000000,4.80000000
14355,US-Twt,2009,2009-10-30,2009-10-25,1.40000000,3.40000000
14356,US-Twt,2009,2009-11-07,2009-11-01,3.60000000,1.80000000
14357,US-Twt,2009,2009-11-15,2009-11-15,1.30000000,1.30000000
14358,US-Twt,2009,2009-11-23,2009-11-22,1.80000000,1.90000000
14359,US-Twt,2009,2009-12-01,2009-11-29,1.00000000,1.30000000
14360,US-Twt,2009,2009-12-09,2009-12-06,2.40000000,3.40000000
14361,US-Twt,2009,2009-12-17,2009-12-13,1.00000000,3.20000000
14362,US-Twt,2009,2009-12-25,2009-12-20,2.30000000,1.20000000
14363,US-Twt,2010,2010-02-03,2010-02-03,1.50000000,1.50000000
14364,US-Twt,2010,2010-03-07,2010-03-03,4.10000000,3.70000000
14365,US-Twt,2010,2010-03-15,2010-03-10,1.80000000,2.40000000
14366,US-Twt,2010,2010-03-23,2010-03-17,2.50000000,2.20000000
14367,US-Twt,2010,2010-03-31,2010-03-31,3.40000000,3.40000000
14368,US-Twt,2010,2010-04-08,2010-04-07,4.30000000,1.50000000
14369,US-Twt,2010,2010-04-16,2010-04-14,2.70000000,2.60000000
14370,US-Twt,2010,2010-04-24,2010-04-21,3.10000000,4.90000000
14371,US-Twt,2010,2010-05-02,2010-04-28,4.20000000,4.60000000
14372,US-Twt,2010,2010-06-11,2010-06-09,5.80000000,5.00000000
14373,US-Twt,2010,2010-06-19,2010-06-16,5.40000000,4.10000000
14374,US-Twt,2010,2010-06-27,2010-06-23,3.30000000,4.40000000
14375,US-Twt,2010,2010-07-05,2010-06-30,4.20000000,5.20000000
14376,US-Twt,2010,2010-07-13,2010-07-07,4.20000000,4.10000000
14377,US-Twt,2010,2010-07-21,2010-07-21,4.40000000,4.40000000
14378,US-Twt,2010,2010-07-29,2010-07-28,4.20000000,3.50000000
14379,US-Twt,2010,2010-08-14,2010-08-11,4.10000000,4.20000000
14380,US-Twt,2010,2010-08-22,2010-08-18,4.00000000,3.90000000
14381,US-Twt,2010,2010-08-30,2010-08-25,4.50000000,4.20000000
14382,US-Twt,2010,2010-09-07,2010-09-01,5.50000000,1.80000000
14383,US-Twt,2010,2010-09-23,2010-09-22,2.90000000,4.40000000
14384,US-Twt,2010,2010-10-01,2010-09-29,3.30000000,2.80000000
14385,US-Twt,2010,2010-10-09,2010-10-06,3.00000000,2.40000000
14386,US-Twt,2010,2010-10-25,2010-10-20,3.80000000,2.40000000
14387,US-Twt,2010,2010-11-10,2010-11-10,2.90000000,2.90000000
14388,US-Twt,2010,2010-11-18,2010-11-17,1.80000000,1.10000000
14389,US-Twt,2011,2011-01-21,2011-01-21,1.90000000,1.90000000
14390,US-Twt,2011,2011-02-06,2011-02-04,3.60000000,1.30000000
14391,US-Twt,2011,2011-04-03,2011-04-01,4.20000000,1.30000000
14392,US-Twt,2011,2011-04-11,2011-04-08,3.20000000,3.50000000
14393,US-Twt,2011,2011-05-05,2011-04-29,2.50000000,6.00000000
14394,US-Twt,2011,2011-05-13,2011-05-13,3.80000000,3.80000000
14395,US-Twt,2011,2011-05-21,2011-05-20,4.50000000,3.60000000
14396,US-Twt,2011,2011-05-29,2011-05-27,6.60000000,3.60000000
14397,US-Twt,2011,2011-06-14,2011-06-10,4.00000000,4.30000000
14398,US-Twt,2011,2011-06-22,2011-06-17,3.70000000,4.10000000
14399,US-Twt,2011,2011-06-30,2011-06-24,3.60000000,4.50000000
14400,US-Twt,2011,2011-07-08,2011-07-08,3.50000000,3.50000000
14401,US-Twt,2011,2011-07-16,2011-07-15,4.90000000,4.70000000
14402,US-Twt,2011,2011-07-24,2011-07-22,4.00000000,4.00000000
14403,US-Twt,2011,2011-08-01,2011-07-29,3.40000000,3.70000000
14404,US-Twt,2011,2011-08-09,2011-08-05,4.20000000,3.90000000
14405,US-Twt,2011,2011-08-17,2011-08-12,3.70000000,4.30000000
14406,US-Twt,2011,2011-08-25,2011-08-19,4.10000000,4.40000000
14407,US-Twt,2011,2011-09-02,2011-09-02,2.70000000,2.70000000
14408,US-Twt,2011,2011-09-10,2011-09-09,3.50000000,3.60000000
14409,US-Twt,2011,2011-09-18,2011-09-16,2.80000000,4.60000000
14410,US-Twt,2011,2011-09-26,2011-09-23,3.90000000,3.00000000
14411,US-Twt,2011,2011-10-12,2011-10-07,3.10000000,2.10000000
14412,US-Twt,2011,2011-10-20,2011-10-14,3.00000000,1.50000000
14413,US-Twt,2011,2011-10-28,2011-10-28,1.30000000,1.30000000
14414,US-Twt,2011,2011-11-13,2011-11-11,1.00000000,3.40000000
14415,US-Twt,2011,2011-12-31,2011-12-30,2.50000000,1.80000000
14416,US-Twt,2012,2012-01-16,2012-01-16,4.10000000,4.10000000
14417,US-Twt,2012,2012-02-17,2012-02-13,1.50000000,4.40000000
14418,US-Twt,2012,2012-03-04,2012-02-27,1.80000000,3.00000000
14419,US-Twt,2012,2012-03-20,2012-03-19,1.20000000,2.40000000
14420,US-Twt,2012,2012-04-05,2012-04-02,5.10000000,3.30000000
14421,US-Twt,2012,2012-04-21,2012-04-16,2.60000000,3.00000000
14422,US-Twt,2012,2012-05-07,2012-05-07,2.70000000,2.70000000
14423,US-Twt,2012,2012-05-23,2012-05-21,5.70000000,5.10000000
14424,US-Twt,2012,2012-06-08,2012-06-04,5.40000000,5.00000000
14425,US-Twt,2012,2012-06-24,2012-06-18,4.00000000,5.00000000
14426,US-Twt,2012,2012-07-10,2012-07-09,4.00000000,5.00000000
14427,US-Twt,2012,2012-07-26,2012-07-23,4.50000000,4.60000000
14428,US-Twt,2012,2012-08-11,2012-08-06,3.80000000,4.60000000
14429,US-Twt,2012,2012-08-27,2012-08-27,4.10000000,4.10000000
14430,US-Twt,2012,2012-09-12,2012-09-10,3.20000000,3.70000000
14431,US-Twt,2012,2012-09-28,2012-09-24,3.70000000,3.20000000
14432,US-Twt,2012,2012-10-14,2012-10-08,3.00000000,3.40000000
14433,US-Twt,2012,2012-10-30,2012-10-29,2.10000000,2.20000000
14434,US-Twt,2013,2013-01-02,2013-01-02,2.40000000,2.40000000
14435,US-Twt,2013,2013-01-18,2013-01-16,2.80000000,1.60000000
14436,US-Twt,2013,2013-02-03,2013-01-30,1.60000000,2.20000000
14437,US-Twt,2013,2013-03-07,2013-03-06,1.20000000,5.40000000
14438,US-Twt,2013,2013-03-23,2013-03-20,2.90000000,2.80000000
14439,US-Twt,2013,2013-04-08,2013-04-03,7.00000000,2.40000000
14440,US-Twt,2013,2013-04-09,2013-04-03,5.10000000,2.40000000
14441,US-Twt,2013,2013-04-16,2013-04-10,5.50000000,3.80000000
14442,US-Twt,2013,2013-04-24,2013-04-24,2.50000000,2.50000000
14443,US-Twt,2013,2013-05-10,2013-05-08,4.50000000,2.20000000
14444,US-Twt,2013,2013-05-26,2013-05-22,6.10000000,6.50000000
14445,US-Twt,2013,2013-06-03,2013-05-29,4.10000000,4.40000000
14446,US-Twt,2013,2013-06-11,2013-06-05,3.70000000,4.40000000
14447,US-Twt,2013,2013-06-19,2013-06-19,5.60000000,5.60000000
14448,US-Twt,2013,2013-06-27,2013-06-26,3.80000000,1.40000000
14449,US-Twt,2013,2013-07-05,2013-07-03,6.00000000,4.50000000
14450,US-Twt,2013,2013-07-13,2013-07-10,4.00000000,3.80000000
